circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,LINGAREDDY GUDA (M),AGRICULTURAL,5,8,8.0,0,30.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,MACHAN PALLY,AGRICULTURAL,5,207,200.0,0,776.25
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,MADDUR,AGRICULTURAL,5,312,308.0,0,1170.0
CYBERCITY,IBRAHIMBAGH,MOKILA,CHILKUR,PADDA MANGALARAM,AGRICULTURAL,5,10,10.0,0,37.5
CYBERCITY,IBRAHIMBAGH,MOKILA,CHILKUR,PEDDAMANGALARAM,AGRICULTURAL,5,411,404.0,1875,1543.13
CYBERCITY,IBRAHIMBAGH,MOKILA,CHILKUR,QUTUBUDDIN GUDA,AGRICULTURAL,5,48,47.0,0,180.0
CYBERCITY,IBRAHIMBAGH,MOKILA,CHILKUR,REDDY PALLY,AGRICULTURAL,5,120,118.0,0,450.75
CYBERCITY,IBRAHIMBAGH,MOKILA,CHILKUR,VEERANNAPET,AGRICULTURAL,5,31,31.0,4633,122.25
CYBERCITY,IBRAHIMBAGH,MOKILA,CHILKUR,YENKA PALLY,AGRICULTURAL,5,1,1.0,0,3.75
CYBERCITY,IBRAHIMBAGH,MOKILA,MOKILA,DONTHAN PALLY,AGRICULTURAL,5,8,8.0,0,30.0
CYBERCITY,IBRAHIMBAGH,MOKILA,MOKILA,GOPULARAM,AGRICULTURAL,5,142,137.0,0,534.38
CYBERCITY,IBRAHIMBAGH,MOKILA,MOKILA,GOPULRAM,AGRICULTURAL,5,1,1.0,625,3.75
CYBERCITY,IBRAHIMBAGH,MOKILA,MOKILA,JANWADA,AGRICULTURAL,5,515,494.0,14628,1977.09
CYBERCITY,IBRAHIMBAGH,MOKILA,MOKILA,KHANAPUR,AGRICULTURAL,5,122,108.0,900,456.0
CYBERCITY,IBRAHIMBAGH,MOKILA,SHANKAR PALLY,RAMANTHA PUR,AGRICULTURAL,5,99,95.0,0,371.25
CYBERCITY,IBRAHIMBAGH,MOKILA,SHANKAR PALLY,RAMANTHAPUR,AGRICULTURAL,5,2,2.0,1250,7.5
CYBERCITY,IBRAHIMBAGH,MOKILA,SHANKAR PALLY,RAVULA PALLY KALAN,AGRICULTURAL,5,229,225.0,625,862.5
CYBERCITY,IBRAHIMBAGH,MOKILA,SHANKAR PALLY,SANKE PALLY,AGRICULTURAL,5,70,69.0,0,262.5
CYBERCITY,IBRAHIMBAGH,MOKILA,SHANKAR PALLY,SANKEPALLY,AGRICULTURAL,5,4,4.0,625,15.0
CYBERCITY,IBRAHIMBAGH,MOKILA,SHANKAR PALLY,SERI GUDA,AGRICULTURAL,5,44,42.0,625,165.0
CYBERCITY,IBRAHIMBAGH,MOKILA,SHANKAR PALLY,SHANKAR PALLY,AGRICULTURAL,5,8,8.0,0,27.75
CYBERCITY,IBRAHIMBAGH,MOKILA,SHANKAR PALLY,SHANKERPALLY,AGRICULTURAL,5,74,72.0,0,281.25
CYBERCITY,IBRAHIMBAGH,MOKILA,SHANKAR PALLY,SINGPUR,AGRICULTURAL,5,94,91.0,1875,354.0
CYBERCITY,IBRAHIMBAGH,MOKILA,SHANKAR PALLY,YERWA GUDA,AGRICULTURAL,5,51,49.0,1250,191.25
CYBERCITY,IBRAHIMBAGH,MOKILA,SHANKAR PALLY,KOTHAPALLY,AGRICULTURAL,5,19,19.0,0,71.25
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,CHANDANAGAR-HV,AGRICULTURAL,5,1,1.0,804,5.63
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,MADEENAGUDA MYTHRI NAGAR ,AGRICULTURAL,5,1,1.0,587,9.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,KOTHAPALLY,AGRICULTURAL,5,11,112.0,0,39.75
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,ENGINEERING ENCLAVE,AGRICULTURAL,5,1,112.0,0,2.25
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,LINGAMPALLY AGL,AGRICULTURAL,5,1,112.0,0,3.75
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,VIVEKNAGAR,AGRICULTURAL,5,2,112.0,0,7.5
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,TARANAGAR AGL,AGRICULTURAL,5,1,1.0,0,3.75
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,P.W.S,AGRICULTURAL,5,1,112.0,0,3.75
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,STREET LIGHTS,AGRICULTURAL,5,1,112.0,0,2.25
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,BTNGOS G H SOCIETY,AGRICULTURAL,5,1,112.0,0,3.75
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,CT VINAYAK NAGAR IVRCL IDBI,AGRICULTURAL,5,1,112.0,0,3.75
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,CT-APHB COLONY,AGRICULTURAL,5,14,2.0,345,50.25
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,G.LAMBADI NAGAR,AGRICULTURAL,5,4,112.0,0,15.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,GOPAN PALLY,AGRICULTURAL,5,17,112.0,0,62.25
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,GOVT SERVICES,AGRICULTURAL,5,4,4.0,944,36.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,GOWLI DODDI,AGRICULTURAL,5,2,112.0,0,7.5
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,GOWLIDODDI,AGRICULTURAL,5,1,112.0,0,3.75
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,HV KONDAPUR,AGRICULTURAL,5,6,112.0,0,23.25
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,HV-3,AGRICULTURAL,5,1,1.0,0,4.02
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,JOURNALIST COLONY ,AGRICULTURAL,5,1,1.0,0,2.25
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,KHAJA GUDA,AGRICULTURAL,5,4,1.0,0,13.5
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,KONDAPUR-A,AGRICULTURAL,5,18,112.0,0,60.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,KOTHA GUDA,AGRICULTURAL,5,26,112.0,0,88.5
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,LINGAMPALLY,AGRICULTURAL,5,5,112.0,0,19.13
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,NALLAGANDLA,AGRICULTURAL,5,18,112.0,0,61.5
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,NANAKRAM GUDA,AGRICULTURAL,5,14,112.0,0,49.88
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,NANAKRAMGUDA,AGRICULTURAL,5,2,112.0,0,7.5
CYBERCITY,KONDAPUR,KONDAPUR,WHITE FIELD,ANJAIAH NAGAR,AGRICULTURAL,5,1,112.0,0,3.75
CYBERCITY,KONDAPUR,KONDAPUR,WHITE FIELD,HV WHITEFIELD,AGRICULTURAL,5,4,112.0,0,10.5
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,KOTHAPALLY,AGRICULTURAL,5,1,112.0,0,3.75
CYBERCITY,KONDAPUR,KONDAPUR,WHITE FIELD,KONDAPUR,AGRICULTURAL,5,1,112.0,0,3.75
CYBERCITY,KONDAPUR,KONDAPUR,WHITE FIELD,SRIRAM NAGAR & JVG CT METERS,AGRICULTURAL,5,1,1.0,5,18.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,NALLAGANDLA,G LAMBADI TANDA,AGRICULTURAL,5,9,7.0,2739,37.5
CYBERCITY,GACHIBOWLI,GACHIBOWLI,NALLAGANDLA,GOPANPALLY,AGRICULTURAL,5,6,1.0,0,22.5
CYBERCITY,GACHIBOWLI,GACHIBOWLI,NALLAGANDLA,NALLAGANDLA AGL,AGRICULTURAL,5,9,3.0,100,32.25
CYBERCITY,IBRAHIMBAGH,MOKILA,SHANKAR PALLY,LAXMAREDDY GUDA,AGRICULTURAL,5,21,21.0,0,78.75
CYBERCITY,IBRAHIMBAGH,MOKILA,SHANKAR PALLY,MAHALINGAPURAM,AGRICULTURAL,5,349,344.0,4375,1310.63
CYBERCITY,IBRAHIMBAGH,MOKILA,SHANKAR PALLY,MANCHERLA GUDA,AGRICULTURAL,5,14,14.0,0,52.5
CYBERCITY,IBRAHIMBAGH,MOKILA,SHANKAR PALLY,MASANI GUDA,AGRICULTURAL,5,228,222.0,2500,855.0
CYBERCITY,IBRAHIMBAGH,MOKILA,SHANKAR PALLY,MOKILA THANDA,AGRICULTURAL,5,3,3.0,625,11.25
CYBERCITY,IBRAHIMBAGH,MOKILA,SHANKAR PALLY,MOKILA VILLAGE,AGRICULTURAL,5,2,2.0,0,7.5
CYBERCITY,IBRAHIMBAGH,MOKILA,SHANKAR PALLY,OLD SHANKER PALLY,AGRICULTURAL,5,76,72.0,625,288.75
CYBERCITY,IBRAHIMBAGH,MOKILA,SHANKAR PALLY,PARVEDA,AGRICULTURAL,5,325,317.0,2500,1226.25
GADWAL,GADWAL,GADWAL,GADWAL(RURAL),BEEROL,AGRICULTURAL,5,274,253.0,0,1061.25
GADWAL,GADWAL,GADWAL,GADWAL(RURAL),CHENGON PALLY,AGRICULTURAL,5,418,405.0,0,1567.5
GADWAL,GADWAL,GADWAL,GADWAL(RURAL),DOUDER PALLY,AGRICULTURAL,5,1,1.0,0,3.75
GADWAL,GADWAL,GADWAL,GADWAL(RURAL),EDIGONI PALLY,AGRICULTURAL,5,154,149.0,0,577.5
GADWAL,GADWAL,GADWAL,GADWAL(RURAL),ERRAVALLY,AGRICULTURAL,5,244,227.0,0,917.25
GADWAL,GADWAL,GADWAL,GADWAL(RURAL),GAURAM GADDA,AGRICULTURAL,5,166,159.0,0,672.0
GADWAL,GADWAL,GADWAL,GADWAL(RURAL),GON PAD,AGRICULTURAL,5,423,410.0,0,1586.25
GADWAL,GADWAL,GADWAL,GADWAL(RURAL),TELEGON PALLY,AGRICULTURAL,5,79,71.0,0,296.25
GADWAL,GADWAL,GADWAL,GADWAL(RURAL),TURUKONI PALLY,AGRICULTURAL,5,74,55.0,0,283.5
GADWAL,GADWAL,GADWAL,GADWAL(RURAL),VEERA PURAM,AGRICULTURAL,5,198,147.0,0,747.0
GADWAL,GADWAL,GADWAL,GADWAL(RURAL),VENKATAM PALLY,AGRICULTURAL,5,4,4.0,0,15.0
GADWAL,GADWAL,GADWAL,GADWAL(RURAL),YANKAMPET,AGRICULTURAL,5,7,7.0,0,26.25
GADWAL,GADWAL,GADWAL,GADWAL(RURAL),ZAMCHED,AGRICULTURAL,5,10,10.0,0,37.5
GADWAL,GADWAL,GADWAL,GADWAL(RURAL),KOTHAPALLY,AGRICULTURAL,5,28,25.0,0,105.0
GADWAL,GADWAL,GADWAL,GADWAL(TOWN),AGRAHARAM,AGRICULTURAL,5,44,36.0,0,165.0
GADWAL,GADWAL,ALAMPUR X ROAD,UNDAVELLY,BASWAPUR,AGRICULTURAL,5,25,14.0,0,96.0
GADWAL,GADWAL,ALAMPUR X ROAD,UNDAVELLY,BONKUR,AGRICULTURAL,5,182,166.0,0,732.75
GADWAL,GADWAL,ALAMPUR X ROAD,UNDAVELLY,BYRAPUR,AGRICULTURAL,5,83,73.0,0,346.88
GADWAL,GADWAL,ALAMPUR X ROAD,UNDAVELLY,CHINNA AMDALPAD,AGRICULTURAL,5,131,116.0,1250,499.88
GADWAL,GADWAL,ALAMPUR X ROAD,UNDAVELLY,ITIKYAL PAD,AGRICULTURAL,5,6,2.0,0,22.5
GADWAL,GADWAL,GADWAL,GADWAL(RURAL),GUNTI PALLY,AGRICULTURAL,5,245,228.0,0,918.75
GADWAL,GADWAL,GADWAL,GADWAL(RURAL),JANGAMPALLY,AGRICULTURAL,5,85,85.0,0,318.75
GADWAL,GADWAL,GADWAL,GADWAL(RURAL),JILLED BANDA,AGRICULTURAL,5,403,352.0,0,1511.25
GADWAL,GADWAL,GADWAL,GADWAL(RURAL),KAKULARAM,AGRICULTURAL,5,424,418.0,0,1590.0
GADWAL,GADWAL,GADWAL,GADWAL(RURAL),KONDA PALLY,AGRICULTURAL,5,441,437.0,0,1653.75
GADWAL,GADWAL,GADWAL,GADWAL(RURAL),KOTHAPALLY,AGRICULTURAL,5,388,385.0,625,1461.75
GADWAL,GADWAL,GADWAL,GADWAL(TOWN),DOUDER PALLY,AGRICULTURAL,5,13,13.0,0,48.75
GADWAL,GADWAL,ALAMPUR X ROAD,UNDAVELLY,KALGOTLA,AGRICULTURAL,5,250,245.0,0,1012.5
GADWAL,GADWAL,ALAMPUR X ROAD,UNDAVELLY,KANCHIPAD,AGRICULTURAL,5,328,285.0,2500,1249.88
GADWAL,GADWAL,ALAMPUR X ROAD,UNDAVELLY,MARAMUMAGALA,AGRICULTURAL,5,309,295.0,1250,1158.75
GADWAL,GADWAL,ALAMPUR X ROAD,UNDAVELLY,MINIPAD,AGRICULTURAL,5,122,106.0,3750,482.25
GADWAL,GADWAL,ALAMPUR X ROAD,UNDAVELLY,PRAGATOOR,AGRICULTURAL,5,130,120.0,0,489.75
GADWAL,GADWAL,IEEZA,IEEZA,CHINNA THANDRAPAD,AGRICULTURAL,5,268,253.0,0,1014.0
GADWAL,GADWAL,IEEZA,IEEZA,DEVABANDA,AGRICULTURAL,5,130,128.0,0,491.25
GADWAL,GADWAL,IEEZA,IEEZA,EDIGON PALLY,AGRICULTURAL,5,142,141.0,0,537.0
GADWAL,GADWAL,IEEZA,IEEZA,EKLASPUR,AGRICULTURAL,5,179,179.0,0,679.5
GADWAL,GADWAL,IEEZA,IEEZA,GUDDIDODDY,AGRICULTURAL,5,66,65.0,0,253.5
GADWAL,GADWAL,IEEZA,IEEZA,IEEZ,AGRICULTURAL,5,518,502.0,0,1942.5
GADWAL,GADWAL,IEEZA,IEEZA,KESHARAM,AGRICULTURAL,5,260,244.0,0,1110.75
GADWAL,GADWAL,IEEZA,IEEZA,KISANAGAR,AGRICULTURAL,5,9,9.0,0,36.0
GADWAL,GADWAL,GADWAL,GADWAL(TOWN),GADWAL (T),AGRICULTURAL,5,110,98.0,0,421.5
GADWAL,GADWAL,ALAMPUR X ROAD,UNDAVELLY,PULLUR,AGRICULTURAL,5,373,351.0,0,1500.75
GADWAL,GADWAL,ALAMPUR X ROAD,UNDAVELLY,SHAREPALLY,AGRICULTURAL,5,22,19.0,0,87.0
GADWAL,GADWAL,ALAMPUR X ROAD,UNDAVELLY,TAKKASILA,AGRICULTURAL,5,210,177.0,0,787.5
GADWAL,GADWAL,ALAMPUR X ROAD,UNDAVELLY,UNDAVALLY,AGRICULTURAL,5,448,418.0,2500,1677.0
GADWAL,GADWAL,GADWAL,DHAROOR,ALWAL PAD,AGRICULTURAL,5,359,321.0,0,1346.25
GADWAL,GADWAL,IEEZA,IEEZA,KISTAPUR,AGRICULTURAL,5,22,22.0,0,86.25
GADWAL,GADWAL,IEEZA,IEEZA,KOTHAPALLY,AGRICULTURAL,5,86,84.0,0,326.25
GADWAL,GADWAL,IEEZA,IEEZA,KUDUKNOOR,AGRICULTURAL,5,58,49.0,0,219.75
GADWAL,GADWAL,IEEZA,IEEZA,MEDIKONDA,AGRICULTURAL,5,461,436.0,0,1728.75
GADWAL,GADWAL,IEEZA,IEEZA,MUGAVANIPALLY,AGRICULTURAL,5,54,48.0,0,204.75
GADWAL,GADWAL,IEEZA,IEEZA,NEW KURVAPALLY,AGRICULTURAL,5,23,23.0,0,88.5
GADWAL,GADWAL,IEEZA,IEEZA,NOUROJI CAMP,AGRICULTURAL,5,20,20.0,0,75.0
GADWAL,GADWAL,IEEZA,IEEZA,PARDIPOOR,AGRICULTURAL,5,133,133.0,0,509.25
GADWAL,GADWAL,GADWAL,GADWAL(TOWN),VENKATAM PALLY,AGRICULTURAL,5,96,94.0,0,360.0
GADWAL,GADWAL,IEEZA,IEEZA,PULLIKAL,AGRICULTURAL,5,295,282.0,0,1137.75
GADWAL,GADWAL,IEEZA,IEEZA,RAJAPUR,AGRICULTURAL,5,24,24.0,0,90.0
GADWAL,GADWAL,IEEZA,IEEZA,SANKAPOOR,AGRICULTURAL,5,85,71.0,0,325.5
GADWAL,GADWAL,IEEZA,IEEZA,SINDANOOR,AGRICULTURAL,5,74,73.0,0,277.5
GADWAL,GADWAL,IEEZA,IEEZA,THOTINON DODDI,AGRICULTURAL,5,125,119.0,0,468.75
GADWAL,GADWAL,IEEZA,IEEZA,THUPATRALA,AGRICULTURAL,5,47,47.0,0,176.25
GADWAL,GADWAL,GADWAL,GADWAL(TOWN),YANKAMPET,AGRICULTURAL,5,56,51.0,0,210.0
GADWAL,GADWAL,GADWAL,GADWAL(TOWN),ZAMCHED,AGRICULTURAL,5,448,414.0,0,1763.25
GADWAL,GADWAL,GADWAL,KT DODDI,CHETLA MALLAPUR,AGRICULTURAL,5,50,50.0,0,187.5
GADWAL,GADWAL,GADWAL,KT DODDI,CHINTALKUNTA,AGRICULTURAL,5,716,710.0,0,2687.25
GADWAL,GADWAL,GADWAL,KT DODDI,EARLA BANDA,AGRICULTURAL,5,258,246.0,0,961.5
GADWAL,GADWAL,IEEZA,IEEZA,TUMU KUNTA,AGRICULTURAL,5,128,124.0,0,480.0
GADWAL,GADWAL,IEEZA,IEEZA,UPPAL,AGRICULTURAL,5,688,664.0,0,2586.75
GADWAL,GADWAL,IEEZA,IEEZA,UTTANOOR,AGRICULTURAL,5,259,249.0,0,973.5
GADWAL,GADWAL,IEEZA,IEEZA,VENISOMPUR,AGRICULTURAL,5,56,53.0,0,228.0
GADWAL,GADWAL,IEEZA,IEEZA,VENKATAPUR (IEEZ),AGRICULTURAL,5,65,63.0,0,243.75
GADWAL,GADWAL,IEEZA,IEEZA,YAPADINNE,AGRICULTURAL,5,157,151.0,0,591.0
GADWAL,GADWAL,IEEZA,IEEZA,ZADDODDY,AGRICULTURAL,5,154,149.0,0,577.5
GADWAL,GADWAL,GADWAL,KT DODDI,ERKICHED,AGRICULTURAL,5,516,501.0,0,1935.0
GADWAL,GADWAL,GADWAL,KT DODDI,GAGAN PALLY,AGRICULTURAL,5,253,247.0,625,953.25
GADWAL,GADWAL,GADWAL,KT DODDI,GOVAL DINNE,AGRICULTURAL,5,341,322.0,0,1278.75
GADWAL,GADWAL,GADWAL,KT DODDI,KALTHIMAN DODDY,AGRICULTURAL,5,508,483.0,0,1920.75
GADWAL,GADWAL,GADWAL,KT DODDI,KONDAPUR,AGRICULTURAL,5,546,505.0,625,2041.5
GADWAL,GADWAL,IEEZA,MALDAKAL,ADIRAVAL CHERU,AGRICULTURAL,5,130,118.0,0,487.5
GADWAL,GADWAL,IEEZA,MALDAKAL,AMARVAI,AGRICULTURAL,5,377,360.0,0,1413.75
GADWAL,GADWAL,IEEZA,MALDAKAL,BIJJARAM,AGRICULTURAL,5,522,475.0,0,1964.25
GADWAL,GADWAL,IEEZA,MALDAKAL,BURDHIPAD (GDL),AGRICULTURAL,5,77,75.0,0,288.75
GADWAL,GADWAL,IEEZA,MALDAKAL,CHERLAGARLAPAD,AGRICULTURAL,5,250,233.0,0,937.5
GADWAL,GADWAL,IEEZA,MALDAKAL,CHIPPADODDY,AGRICULTURAL,5,21,16.0,0,78.75
GADWAL,GADWAL,IEEZA,MALDAKAL,DASARPALLY,AGRICULTURAL,5,287,264.0,0,1076.25
GADWAL,GADWAL,GADWAL,KT DODDI,KUNCHINERLA,AGRICULTURAL,5,461,433.0,0,1728.75
GADWAL,GADWAL,GADWAL,KT DODDI,MAILAGADDA,AGRICULTURAL,5,137,126.0,0,513.75
GADWAL,GADWAL,GADWAL,KT DODDI,MELLAPOOR,AGRICULTURAL,5,147,137.0,0,551.25
GADWAL,GADWAL,GADWAL,KT DODDI,MUSAL DODDI,AGRICULTURAL,5,92,88.0,0,345.0
GADWAL,GADWAL,GADWAL,KT DODDI,NANDINNE,AGRICULTURAL,5,487,434.0,625,1828.5
GADWAL,GADWAL,GADWAL,KT DODDI,NARSONDODDY,AGRICULTURAL,5,1,1.0,0,3.75
GADWAL,GADWAL,GADWAL,KT DODDI,PAGUNTA,AGRICULTURAL,5,338,332.0,0,1267.5
GADWAL,GADWAL,GADWAL,KT DODDI,PUJARI TANDA,AGRICULTURAL,5,105,105.0,0,393.75
GADWAL,GADWAL,GADWAL,KT DODDI,PURANA PALEM,AGRICULTURAL,5,362,348.0,0,1353.75
GADWAL,GADWAL,IEEZA,MALDAKAL,ELKUR,AGRICULTURAL,5,415,402.0,0,1558.5
GADWAL,GADWAL,IEEZA,MALDAKAL,KURTHIRAVAL,AGRICULTURAL,5,353,307.0,0,1329.75
GADWAL,GADWAL,IEEZA,MALDAKAL,MADDELABANDA,AGRICULTURAL,5,888,826.0,0,3330.0
GADWAL,GADWAL,IEEZA,MALDAKAL,MADDELABANDA TANDA,AGRICULTURAL,5,130,129.0,0,487.5
GADWAL,GADWAL,IEEZA,MALDAKAL,MALDAKAL,AGRICULTURAL,5,845,731.0,0,3168.0
GADWAL,GADWAL,IEEZA,MALDAKAL,MALLAM DODDY,AGRICULTURAL,5,1,1.0,0,3.75
GADWAL,GADWAL,IEEZA,MALDAKAL,MALLAMDODDY,AGRICULTURAL,5,459,455.0,0,1721.25
GADWAL,GADWAL,GADWAL,KT DODDI,RANGAPUR,AGRICULTURAL,5,26,23.0,0,97.5
GADWAL,GADWAL,GADWAL,KT DODDI,SIDDONI PALLY,AGRICULTURAL,5,26,26.0,0,97.5
GADWAL,GADWAL,GADWAL,KT DODDI,SOMPUR,AGRICULTURAL,5,84,84.0,0,317.25
GADWAL,GADWAL,GADWAL,KT DODDI,SULTANPUR,AGRICULTURAL,5,65,65.0,0,243.75
GADWAL,GADWAL,GADWAL,KT DODDI,UMITHYAL,AGRICULTURAL,5,256,212.0,0,960.0
GADWAL,GADWAL,GADWAL,KT DODDI,VENKATAPUR (GDL),AGRICULTURAL,5,262,257.0,0,967.5
GADWAL,GADWAL,GADWAL,KT DODDI,YERSANDODDY,AGRICULTURAL,5,166,166.0,0,622.5
GADWAL,GADWAL,GADWAL,KT DODDI,KOTHAPALLY,AGRICULTURAL,5,13,13.0,0,48.75
GADWAL,GADWAL,IEEZA,GATTU,ALLOR,AGRICULTURAL,5,609,557.0,0,2301.75
GADWAL,GADWAL,IEEZA,MALDAKAL,MANGAM PET,AGRICULTURAL,5,99,99.0,0,371.25
GADWAL,GADWAL,IEEZA,MALDAKAL,MEYAKAL SUMPALLY,AGRICULTURAL,5,145,137.0,0,543.75
GADWAL,GADWAL,IEEZA,MALDAKAL,NAGARDODDI,AGRICULTURAL,5,540,492.0,0,2025.0
GADWAL,GADWAL,IEEZA,MALDAKAL,NEELA PALLY,AGRICULTURAL,5,46,39.0,0,172.5
GADWAL,GADWAL,IEEZA,MALDAKAL,NETHORI PALLY,AGRICULTURAL,5,97,90.0,625,363.75
GADWAL,GADWAL,IEEZA,MALDAKAL,PALVAI,AGRICULTURAL,5,353,331.0,0,1323.75
GADWAL,GADWAL,IEEZA,MALDAKAL,PAVANPALLY,AGRICULTURAL,5,94,90.0,0,352.5
GADWAL,GADWAL,IEEZA,GATTU,ANANTHAM PALLY,AGRICULTURAL,5,45,45.0,0,168.75
GADWAL,GADWAL,IEEZA,GATTU,ARAGIDDA,AGRICULTURAL,5,299,295.0,0,1125.75
GADWAL,GADWAL,IEEZA,GATTU,BALGERA,AGRICULTURAL,5,391,370.0,0,1466.25
GADWAL,GADWAL,IEEZA,GATTU,BASWAPUR,AGRICULTURAL,5,83,83.0,0,311.25
GADWAL,GADWAL,IEEZA,GATTU,BINGIDODDI TANDRA,AGRICULTURAL,5,11,11.0,0,41.25
GADWAL,GADWAL,IEEZA,GATTU,BOYALAGUDEM,AGRICULTURAL,5,174,174.0,0,652.5
GADWAL,GADWAL,IEEZA,GATTU,CHAGADINNE,AGRICULTURAL,5,231,222.0,0,866.25
GADWAL,GADWAL,IEEZA,MALDAKAL,PEDDADODDI,AGRICULTURAL,5,320,320.0,0,1200.0
GADWAL,GADWAL,IEEZA,MALDAKAL,PEDDAPALLY,AGRICULTURAL,5,62,62.0,0,232.5
GADWAL,GADWAL,IEEZA,MALDAKAL,SADDALON PALLY,AGRICULTURAL,5,136,133.0,0,510.0
GADWAL,GADWAL,IEEZA,MALDAKAL,SHESHAMPALLY,AGRICULTURAL,5,152,130.0,0,568.5
GADWAL,GADWAL,IEEZA,MALDAKAL,TATIKUNTA,AGRICULTURAL,5,621,609.0,0,2328.75
GADWAL,GADWAL,IEEZA,MALDAKAL,ULGAPALLY,AGRICULTURAL,5,214,206.0,0,804.75
GADWAL,GADWAL,IEEZA,MALDAKAL,VITTALAPUR,AGRICULTURAL,5,516,475.0,0,1936.5
GADWAL,GADWAL,IEEZA,GATTU,CHAGADONE,AGRICULTURAL,5,1,1.0,0,3.75
GADWAL,GADWAL,IEEZA,GATTU,CHANANIPALLY,AGRICULTURAL,5,53,53.0,0,198.75
GADWAL,GADWAL,IEEZA,GATTU,CHEMAN KAHAN DODDI,AGRICULTURAL,5,78,73.0,0,292.5
GADWAL,GADWAL,IEEZA,GATTU,GADWAL,AGRICULTURAL,5,1,1.0,0,3.75
GADWAL,GADWAL,IEEZA,GATTU,GANGAMAN DODDY,AGRICULTURAL,5,63,61.0,0,236.25
GADWAL,GADWAL,IEEZA,GATTU,GATTU,AGRICULTURAL,5,559,545.0,0,2102.25
GADWAL,GADWAL,IEEZA,GATTU,GORLAKANDODDY,AGRICULTURAL,5,407,395.0,0,1526.25
GADWAL,GADWAL,IEEZA,GATTU,INDUE VASI,AGRICULTURAL,5,271,269.0,0,1054.5
GADWAL,GADWAL,GADWAL,DHAROOR,BHEEMPUR,AGRICULTURAL,5,184,162.0,0,690.0
GADWAL,GADWAL,GADWAL,DHAROOR,BUREDDY PALLY,AGRICULTURAL,5,219,217.0,0,821.25
GADWAL,GADWAL,GADWAL,DHAROOR,CHENNAREDDY PALLY,AGRICULTURAL,5,32,25.0,0,120.0
GADWAL,GADWAL,GADWAL,DHAROOR,CHINNIPAD (GDL),AGRICULTURAL,5,101,101.0,0,378.75
GADWAL,GADWAL,GADWAL,DHAROOR,CHINTA REVALA,AGRICULTURAL,5,401,388.0,0,1475.25
GADWAL,GADWAL,IEEZA,MALDAKAL,YEDULA GUDAM,AGRICULTURAL,5,101,88.0,0,378.75
GADWAL,GADWAL,IEEZA,RAJOLI,CHINNADANVADA,AGRICULTURAL,5,140,134.0,5000,558.0
GADWAL,GADWAL,IEEZA,RAJOLI,KRISHNA NAGAR,AGRICULTURAL,5,1,1.0,0,3.75
GADWAL,GADWAL,IEEZA,RAJOLI,MANDODDI,AGRICULTURAL,5,676,667.0,4375,2541.75
GADWAL,GADWAL,IEEZA,RAJOLI,MUNDLADINNE,AGRICULTURAL,5,204,193.0,2500,768.75
GADWAL,GADWAL,IEEZA,RAJOLI,NASANOOR,AGRICULTURAL,5,141,138.0,0,528.75
GADWAL,GADWAL,IEEZA,RAJOLI,P.GARLAPAD,AGRICULTURAL,5,86,85.0,0,394.5
GADWAL,GADWAL,IEEZA,GATTU,JAGANGATTU,AGRICULTURAL,5,18,18.0,0,67.5
